seq,name,uscc,pdf_page
10926,海南巨元机械设备租赁有限公司,91460000MAER3XEG3K,243
10927,海南巨鹰科技有限公司,91460000MAE6WDX400,243
10928,海南巨腾国际贸易有限公司,91460000MAA96WFF10,243
10929,海南巨圣新能源科技有限公司,91460000MACC0H0W84,243
10930,海南巨森农业有限公司,91460000MA5TFMR22E,243
10931,海南巨启实业有限公司,91460000MAA95UCN7R,243
10932,海南巨牛新能源科技有限公司,91460000MAD9Q3D79E,243
10933,海南巨能创新投资有限公司,91460000MAG0TH49XB,243
10934,海南巨麦石油化工有限公司,91460000MA5TUMD84K,244
10935,海南巨联翔通科技有限公司,91460000MADEJR8Q4H,244
10936,海南巨景园林工程有限公司,9146020057308714XF,244
10937,海南巨海科技有限公司,91460000MAC0NKTT0N,244
10938,海南巨大的数据技术有限公司,91460000MAE5CRXR7K,244
10939,海南巨齿鲨科技有限公司,91149900MA0KFJYL7P,244
10940,海南巨盛石油化工有限公司,91460000MA5U2QRA90,244
10941,海南巨呈实业有限公司,91460000MACJ9H5B3L,244
10942,海南举胜石油化工有限公司,91460000MA5U2JNY0C,244
10943,海南鞠氏农业科技有限公司,91460000MACKTF0M6K,244
10944,海南居瑞房地产经纪有限公司,91460000MABQE0Y117,244
10945,海南居尔美装饰工程有限公司,91460200MA5T4QMPXU,244
10946,海南玖之园酒店管理有限公司,91460000MAE6RNAB18,244
10947,海南玖蕴酒业有限公司,91460108MA5U2JLE4M,244
10948,海南玖源农业科技发展有限公司,91460000MACMC4UC4N,244
10949,海南玖亿科技合伙企业（有限合伙）,91460000MABW9JLR1W,244
10950,海南玖玺化工有限公司,91460107MAA8Y4AY04,244
10951,海南玖伍兄弟网络科技有限公司,91460200395970473R,244
10952,海南玖柒叁玖信息科技有限公司,91460000MA5TPY1M8B,244
10953,海南玖帆创意文化有限公司,91460000MACX5FY97U,244
10954,海南玖创投资有限公司,91460000MAA903D47Q,244
10955,海南九舳科技有限公司,91460000MAERF3RX93,244
10956,海南九舟科技有限公司,91460000MAD7UE5U6X,244
10957,海南九洲云投资有限公司,91460000MAA94AMN0L,244
10958,海南九洲盟胜商贸有限公司,91460200MA5RD2WX04,244
10959,海南九州云箭航天技术有限公司,91460108MAD9Q6381C,244
10960,海南九运通晟文化发展有限公司,91460000MADD5H8L9U,244
10961,海南九域投资有限公司,91460000MABTTA3H7B,244
10962,海南九佑农业科技有限公司,91469033MA5TURDP7J,244
10963,海南九曜项目工程管理有限公司,91460000MACX5FYJ9B,244
10964,海南九旭医药科技有限公司,91460000MABU3EM84C,244
10965,海南九圣禾农业科学研究院有限公司,91110108330348245Y,244
10966,海南九圣禾分子技术科技有限公司,91460200MA7F7XPG1L,244
10967,海南九如农业科技发展有限公司,91460000MAC8JFA98U,244
10968,海南九乾厚坤管理咨询合伙企业（有限合伙）,91460000MAE19B512C,244
10969,海南九龙硕融投资发展有限公司,91460000MAE76QUT03,244
10970,海南九粮源农业科技有限公司,91460000MAD9T3M21D,244
10971,海南九科农业科技发展有限公司,91460000MAE1PL5U4T,244
10972,海南九鲸医疗器械有限公司,91460000MA7LGDQP16,244
10973,海南九姐家政服务有限公司,91460000MAE9DDEM6J,244
10974,海南九甲农业有限公司,91460000MADGURYW01,244
10975,海南九甲科技有限公司,91460000MADADD1M2Q,244
10976,海南九华气体科技有限公司,91460000MACG4DUT9T,244
10977,海南九海投资有限公司,91460000MABTPFGK61,244
10978,海南九海农业开发有限公司,91460000MACHJCEL1R,244
10979,海南九谷新农业科技有限公司,91460000MA5TYPXN4J,245
10980,海南九福农业科技有限公司,91460106MAA9AMJM98,245
10981,海南九渡船务有限公司,91460000MACR3JP001,245
10982,海南九东科技有限公司,91460105MA5TTGW837,245
10983,海南九贝信息科技有限公司,9132011330250196XM,245
10984,海南久正医药科技有限公司,91460000MAE15PJ50U,245
10985,海南久湛信息科技有限公司,91469027MACEWBND9T,245
10986,海南久亿生物科技有限公司,91460000MA5TYELMXT,245
10987,海南久旭餐饮管理有限公司,91460000MA5U1Y3278,245
10988,海南久喜科技有限公司,91460000MAC741BU5N,245
10989,海南久瑞升投资有限公司,91460106MADBGAYCXP,245
10990,海南久华智林科技有限公司,91460000MAD8DA1D9B,245
10991,海南究研所生物科技有限公司,91460108MAA94E2145,245
10992,海南静月繁花科技有限公司,91460108MAA9A2F92Q,245
10993,海南静贤科技有限公司,91460106MAA9A7M58G,245
10994,海南静航防水有限公司,91460000MAA9302H1N,245
10995,海南靖拓实业发展有限责任公司,91460100MA5TUY893B,245
10996,海南靖瑞丝纺织品贸易有限公司,91460000MAA95MRD95,245
10997,海南靖怀国际贸易有限公司,91469007MA5TX3A127,245
10998,海南靓业婚纱摄影有限公司,91460200MA5T63G48J,245
10999,海南靓美种业科技有限公司,91460000MAE1PQ553X,245
11000,海南镜海实业有限公司崖州分公司,91460000MAEUT36637,245
11001,海南竞众衡能源科技有限公司,91460000MACXGC4X43,245
11002,海南竞博文化传媒有限责任公司,91460000MAEN0F6889,245
11003,海南敬繁琦五金机电有限公司,91460000MACGKQ9K4H,245
11004,海南敬爱和文旅发展有限公司,91460000MACPAEFL1F,245
11005,海南境安商贸有限责任公司,91460000MACKHL5H8G,245
11006,海南劲鑫智能科技有限公司,91460000MAC7M6K252,245
11007,海南劲脉生物科技有限公司,91460000MACR8FKJ0X,245
11008,海南劲和进出口有限公司,91460000MA5TQ58B9Y,245
11009,海南警视者科技开发有限公司,91460200090522928W,245
11010,海南璟阳科技有限公司,91460000MADE771Y5U,245
11011,海南璟煊工程有限责任公司,91460000MADYX9NE7T,245
11012,海南璟融投资有限公司,91460108MAA9AP7K4K,245
11013,海南璟宏物业管理有限公司,91460000MAC1LJ1R3W,245
11014,海南璟赫企业管理有限责任公司,91460108MAC8GG98XN,245
11015,海南璟飞实业有限公司,91460000MACAK9FX7B,245
11016,海南景之宏投资有限公司,91460000MAEA59FRXB,245
11017,海南景臻科技有限公司,91460000MA7K0RJY0G,245
11018,海南景秀旅游发展有限公司,91460000MAC0BD9J73,245
11019,海南景利建筑工程有限公司,91460000MADH9RC64P,245
11020,海南景蓝商业管理有限公司,91460000MAD7X80N7K,245
11021,海南景澜科技有限公司,91460000MAC6FMEQ81,245
11022,海南景客信息科技有限公司,91220104MA0Y3T9Q31,245
11023,海南景桦装饰工程设计有限公司,91460200MA5RF1UD2C,245
11024,海南景鸿芯域投资合伙企业（有限合伙）,91460000MAEMH3433K,246
11025,海南景鸿实业发展有限公司,91469031MADRXEH1XQ,246
11026,海南景鸿科技有限公司,91460108MADA9XDYX7,246
11027,海南景恒实业有限公司,91460100MA5RDA607K,246
11028,海南景赫投资有限公司,91460000MAD0QC2838,246
11029,海南景行建设工程有限公司,91460106MA5TUH7H60,246
11030,海南景福源农业科技发展有限公司,91460000MAA983DK1K,246
11031,海南景丰科技有限公司,91460000MAD6QTBN5L,246
11032,海南景创环保科技有限公司,91460105MAA9854D29,246
11033,海南憬析科技咨询服务有限公司,91460000MACMG6475F,246
11034,海南憬城智能新能源设备有限公司,91460000MAEWTCQN6T,246
11035,海南鲸跃设计技术有限公司,91460000MAK082L226,246
11036,海南鲸跃环保科技有限公司,91430102MA4QTE7F1F,246
11037,海南鲸禧数字贸易有限公司,91460000MAC3GA0KXX,246
11038,海南鲸头冠旅游服务有限责任公司,91460000MAD6JQG617,246
11039,海南鲸菱汐科技有限公司,91460000MADYMN7P3J,246
11040,海南荆邑贸易有限公司,91460000MA5TJ2UL4G,246
11041,海南经纬智盈科技有限公司,91460000MAEND2GD8X,246
11042,海南经济特区至臻仪和科技有限公司,91460000MAE3PR8Q9H,246
11043,海南经济特区永紫泰贸易有限公司,91460100MA5U2UHF7C,246
11044,海南经济特区巡洋石化有限公司,91460000MAD3GTAG40,246
11045,海南经济特区新伟力数字科技中心（有限合伙）,91460000MADFY1897D,246
11046,海南经济特区天亿丰贸易有限公司,91460100MA5TUQ1N1F,246
11047,海南经济特区天瑞宏达科技咨询有限公司,91460000MA5TPAJU2Y,246
11048,海南经济特区天慈生物科技有限公司,91460000MADGNG514U,246
11049,海南经济特区太平洋建设有限公司,91460000MA5TRCY68X,246
11050,海南经济特区随锐科技有限公司,91460108MA7FHP4Y8D,246
11051,海南经济特区十八度海投资有限公司,91460000MAC26NG75Q,246
11052,海南经济特区融宇工程设计咨询有限公司,91460108MACCA2JW2H,246
11053,海南经济特区苒乔文化科技有限公司,91460200MA5T6B6G4K,246
11054,海南经济特区强和富祥商贸有限公司,91460100MA5TFGHN4W,246
11055,海南经济特区瓢儿教育科技有限公司,91460106MAA99LG955,246
11056,海南经济特区龙运控股集团有限公司,912301106721350981,246
11057,海南经济特区龙零商贸有限公司,91460108MA5U1P7W3K,246
11058,海南经济特区瓴投宏图投资合伙企业（有限合伙）,91469033MA5TXTAT2U,246
11059,海南经济特区利辰科技有限公司,91460000MAA96MRB8P,246
11060,海南经济特区丽特海姿酒店管理有限责任公司,91460000MACJU3NP9A,246
11061,海南经济特区离岸贸易有限公司,91460000MA5TRNM61D,246
11062,海南经济特区家印生态科技有限公司,91460000MA7NBQ212K,246
11063,海南经济特区嘉农禾光投资有限公司,91460000MAC59CU65W,246
11064,海南经济特区嘉缦商贸有限责任公司,91460000MAE9TGMP7R,246
11065,海南经济特区集阔实业有限公司,91460000MABN9L987E,246
11066,海南经济特区华其隆进出口贸易有限公司,91469027MA5TH92C0C,246
11067,海南经济特区国康健康产业有限公司,91460106MA5U02D871,246
11068,海南经济特区高联融科技投资有限公司,91469007MA7H6WAY7C,246
11069,海南经济特区敦种作物种子研究院有限公司,91460000MA5TPBBRX0,247
11070,海南经济特区鼎焱贸易有限公司,91460106MA5TTBT48H,247
11071,海南经济特区鼎鑫科技发展有限公司,91460000MAEC7R0L75,247
11072,海南经济特区创客南海控股有限公司,91460000MAA99RXJ14,247
11073,海南经济特区百嘉贸易合伙企业（有限合伙）,91469034MA5TR0YD2K,247
11074,海南经济特区八爪鱼文化传播有限公司,91460400MA5TKTCB75,247
11075,海南经博科技有限公司,91460100MA5TK9CA4G,247
11076,海南精正至善科技有限公司,91460107MACLLAEX9Y,247
11077,海南精耘农业服务有限公司,91460000MAEW4K788A,247
11078,海南精原贸易有限公司,91460000MAA8YP137R,247
11079,海南精卫微碳环保科技有限公司,91460000MACEPW902E,247
11080,海南精东化工有限公司,91460000MA5TD8DF04,247
11081,海南精创志成石油化工有限公司,91460000MA5TWW0JXU,247
11082,海南精创项目管理有限公司,91460000MACB9Y8U7E,247
11083,海南精诚同晟投资有限公司,91460000MAA8Y0UU4N,247
11084,海南睛木投资有限公司,91460000MAEPRALJ96,247
11085,海南晶燃天然气有限公司,91460105MADNQJ4HXY,247
11086,海南晶亮保洁服务有限公司,91469025MAC3KMTW74,247
11087,海南晶桔科技服务有限公司,91460000MA5TTTWL5L,247
11088,海南晶湖农业有限公司,91460000MAK15TM942,247
11089,海南京尊沉香贸易有限公司,91460000MADWTUCE02,247
11090,海南京之东网络科技有限公司,91460000MA7MPN5Q3B,247
11091,海南京思信创智能科技有限公司,91460000MAG238TD7A,247
11092,海南京首福贸易集团有限公司,91460000MA7H73WD1W,247
11093,海南京青科技有限公司,91460000MA5TTYXR49,247
11094,海南京桥生物科技有限公司,91460000MAE83LUM4Q,247
11095,海南京木成森技术有限公司,91460000MAEP5C1K5J,247
11096,海南京伦石油天然气有限公司,91460000MA5TTHYP8B,247
11097,海南京连海方工贸有限公司,91460000MAD5UMQL60,247
11098,海南京凯俊程科技发展有限公司,91460100MA5TX9KH3R,247
11099,海南京玖恒业企业管理有限公司,91460107MACPB5RL92,247
11100,海南京津亚国际科技发展有限公司,91460204MACGB52G07,247
11101,海南京怀九辰国际商贸有限公司,91460100MAA9AR415X,247
11102,海南京沪运输有限公司,91460107MACU76DX37,247
11103,海南京泓科技有限公司,91460108MA5U1QK902,247
11104,海南京翰国际贸易有限公司,91460000MA5T82730K,247
11105,海南京海凤凰文化传媒有限公司,91460200MA5RDRED0A,247
11106,海南京惯达装饰工程有限公司,91460000MA5TWW0Y2L,247
11107,海南京舫池酒店管理有限公司,91460200MA5T54NL9P,247
11108,海南京地创新文化艺术发展有限公司,91110101MA04GGPU60,247
11109,海南京储科技发展中心（有限合伙）,91469005MADMN5Q99L,247
11110,海南京诚睿达咨询有限公司,91460000MAE2M99P0L,247
11111,海南京邦达供应链科技有限公司三亚崖城营业部,91460106MAA974F32W,247
11112,海南京邦达供应链科技有限公司三亚崖城集配站,91469002MADELDN506,247
11113,海南进宇实业有限公司,91460200MA5RH6XK3L,247
11114,海南进喜运输有限公司,91460000MACXQAM915,248
11115,海南进喜建筑工程有限公司,91460000MAEQGQ2D3A,248
11116,海南进同昌贸易有限公司,91460200MA5T54EH97,248
11117,海南进田农资有限公司,91460000MAC2HE7U19,248
11118,海南进来买贸易有限公司,91460000MABN7PCK4P,248
11119,海南进丰建筑劳务有限公司,91460000MAE6TG8513,248
11120,海南晋寅科技有限公司,91149900MA0MULX83R,248
11121,海南晋泰彦宇投资有限公司,91460107MADPGWBH7C,248
11122,海南晋瑞租赁有限公司,91460000MAC7A0TK84,248
11123,海南晋美文娱有限公司,91460000MA5TYLHC15,248
11124,海南晋鲁豫能源有限公司,91460000MA5TG04G62,248
11125,海南晋鸿圆投资合伙企业（有限合伙）,91460107MAA97N1A25,248
11126,海南晋禾凯农业科技有限公司,91460000MACTPN7X9A,248
11127,海南晋铖商贸有限公司,91460000MAG0U9901M,248
11128,海南锦玉晓舍投资有限公司,91460000MAEBT70Y81,248
11129,海南锦宇美创文化传播有限公司,91460000MACWDU385D,248
11130,海南锦艺劳务服务有限公司,91460000MACJ6KDE03,248
11131,海南锦亿瑞源能源有限公司,91460000MACMBQWH24,248
11132,海南锦颐石油科技有限公司,91460000MA5U2GP4XJ,248
11133,海南锦延科技有限公司,91460000MAA90MC93X,248
11134,海南锦轩科技有限公司,91460108MACMFXRK6D,248
11135,海南锦轩建筑工程有限公司,91460000MAC9UW1X47,248
11136,海南锦泰恒盈投资中心（有限合伙）,91469006MAA98M8WXF,248
11137,海南锦珊文旅科技有限责任公司,91460000MAEPU14G8L,248
11138,海南锦色秀华科技合伙企业（有限合伙）,91460400MA5TPJAW6D,248
11139,海南锦色春蕾农业科技有限公司,91460000MA5TQKFB4C,248
11140,海南锦林数字科技有限公司,91460107MADEC34H17,248
11141,海南锦郎企业管理有限公司,91460000MABTLP321Q,248
11142,海南锦汇能源有限公司,91460000MAA92YN11Q,248
11143,海南锦汇餐饮服务有限公司,91460000MA5TT34G52,248
11144,海南锦宏源石油化工贸易有限公司,91460000MAA92JY7XC,248
11145,海南锦和融汇健康管理有限公司,91460000MACT2W7N6J,248
11146,海南锦豪鑫贸易有限责任公司,91460000MACJM03D17,248
11147,海南锦海科技有限公司,91460000MA5U04MX4D,248
11148,海南锦富房地产有限公司,91460000MACC1XG58M,248
11149,海南锦枫科技有限公司,91460000MACR6WWM78,248
11150,海南锦诚能源有限公司,91460108MACM0ET79F,248
11151,海南锦程商汇企业管理咨询合伙企业（有限合伙）,91460000MAEC0X3F5H,248
11152,海南锦盛致远文化传播有限公司,91460000MAEENYKF3W,248
11153,海南锦盛文化投资合伙企业（有限合伙）,91460400MACCPPN19A,248
11154,海南锦盛科技有限公司,91110105MA02MCTQ9M,248
11155,海南锦澳海洋科技有限公司,91460000MA5TKCLU3W,248
11156,海南谨天科技有限责任公司,91460000MA5U2A6F2E,248
11157,海南瑾亚科技有限公司,91460000MAE740MM0Y,248
11158,海南瑾洁贸易有限公司,91469002MA5TYNXJ6R,248
11159,海南瑾洁建筑工程有限公司,91460200MA5T3PL358,249
11160,海南瑾程国际贸易有限公司,91469005MA5TN4JH9Y,249
11161,海南瑾晨光伏科技有限公司,91460000MADP952172,249
11162,海南金棕榈南繁育种科技发展有限公司,91460000MAA8YA1F4Y,249
11163,海南金种科技有限公司,91460000MACE0X0T91,249
11164,海南金植能源有限公司,91460000MAC0T8E598,249
11165,海南金之声电子商务有限公司,91460000MA5TNUJE5X,249
11166,海南金朝建筑工程有限公司,91469002MA5TW0QU8E,249
11167,海南金悦祥现代服务有限公司,91460000MACY9YUR3W,249
11168,海南金悦来商贸有限公司,91460000MAC72QDK3A,249
11169,海南金悦安数字科技有限公司,91460107MAA9498C9F,249
11170,海南金源广金科技有限公司,91460108MACDRDW58B,249
11171,海南金裕丰农业科技开发有限公司,91469027MADKD7252D,249
11172,海南金裕达进出口贸易有限公司,91460000MAC66FXAXP,249
11173,海南金雨桐咨询服务有限公司,91460000MAC7KWNAX5,249
11174,海南金雨科技有限公司,91460000MA5TXAMR06,249
11175,海南金禹普惠节能科技有限公司,91460200MA5RJ3HN98,249
11176,海南金译贸易有限公司,91460000MA7K4E6818,249
11177,海南金益丰农业科技有限公司,91460000MAD4764R5N,249
11178,海南金屹餐饮服务有限公司,91460000MACMFP455G,249
11179,海南金亿实业有限公司,91460000MAA944KC1N,249
11180,海南金一叁国际贸易有限公司,91460000MAE7W6KA99,249
11181,海南金阳种业有限公司,91460000MAE67A6M1R,249
11182,海南金阳燊筑科技有限公司,91460000MAEK90XXX4,249
11183,海南金炫风商贸有限公司,91460000MAEFGDTP8M,249
11184,海南金轩企业管理有限公司,91460000MA5TLMTB11,249
11185,海南金旭种业科技有限公司,91460000MAEBY7PY46,249
11186,海南金信腾达生物科技有限公司,91460000MAEKP3FB0A,249
11187,海南金鑫铭贸易投资咨询有限公司,91460105MADNFD2D8L,249
11188,海南金橡贸易有限公司,91460000MAEQTPFAXP,249
11189,海南金湘矿业贸易有限责任公司,91460000MAE194GN31,249
11190,海南金禧莱商务服务有限公司,91460000MAC6P4R62D,249
11191,海南金武建劳务有限公司,91460000MA5TRPE23Y,249
11192,海南金微新能科技有限公司,91460000MACQ3QYJ17,249
11193,海南金天诺泰科技有限公司,91460200MA5RH6R87Y,249
11194,海南金题网络科技有限公司,91460000MABQT6M3X5,249
11195,海南金泰科技有限公司,91460000MAD70L776Y,249
11196,海南金泰航科技有限公司,91460000MAC7B5E67B,249
11197,海南金烁科技有限公司,91440101MA59QFA513,249
11198,海南金顺合实业有限责任公司,91460000MAC7WW8T5H,249
11199,海南金数投资有限公司,91460000MAER344U5P,249
11200,海南金数能源有限公司,91460000MAER35306G,249
11201,海南金手指信息科技有限公司,91460000MA5TWE1A3K,249
11202,海南金石科技集团有限公司,91460000MACXXTWF4N,249
11203,海南金生水投资有限公司,91460000MAD8P25362,249
11204,海南金昇源再生资源有限责任公司,91460000MA5TGGE45Y,250
11205,海南金杉瑚商旅服务有限公司,91460000MACCW33T9R,250
11206,海南金色蒙龙农业科技有限公司,91460108MAA98R4U1G,250
11207,海南金色华欣共创种业合伙企业（有限合伙）,91469006MA7GUK3CXN,250
11208,海南金色福农种业合伙企业（有限合伙）,91469030MA7FBG2Y86,250
11209,海南金色大海文化传媒有限责任公司,91460108MACFNBUH8H,250
11210,海南金赛斯医疗科技有限公司,91230109MA1CBPBWXD,250
11211,海南金赛生物科技有限公司,91460000MAEBLCME41,250
11212,海南金睿科技信息有限公司,91460105MAA9AEM144,250
11213,海南金睿福贸易有限公司,91460000MA7HWTDH0H,250
11214,海南金瑞臻贸易有限公司,91460000MAD4329037,250
11215,海南金瑞源进出口贸易有限公司,91460108MA5TUJPL9B,250
11216,海南金荣再生资源回收有限公司,91460000MAD00A5R09,250
11217,海南金鹊科技有限公司,91460000MACGA10U61,250
11218,海南金衢物流有限公司,91460000MACM15CR54,250
11219,海南金秋煜印投资有限公司,91460000MAK0XK4M3F,250
11220,海南金庆地产营销策划有限公司,91460000MA5TR76B7K,250
11221,海南金骐达科技有限责任公司,91460000MAC6AQ0691,250
11222,海南金琪智能科技有限公司,91460108MAA9G9HR4U,250
11223,海南金奇鹏康科技有限公司,91460000MAD6H7QM3P,250
11224,海南金七投资有限公司,91460000MAEN4DWY2T,250
11225,海南金屏科技有限公司,91210102683313136Y,250
11226,海南金品智汇科技发展合伙企业（有限合伙）,91460000MAE660XHXY,250
11227,海南金品同行科技有限公司,91460000MAE67NG353,250
11228,海南金盟国际医疗咨询有限公司,91469034MA5TY7XP1E,250
11229,海南金猫建筑劳务有限公司,91469027MA5TT9W763,250
11230,海南金芒御园农业科技有限公司,91460000MAEGE2WQ5C,250
11231,海南金驴子实业有限公司,91460000MA5TNY668G,250
11232,海南金陇农业科技开发有限公司,91460000MAK1X2LB3P,250
11233,海南金绫罗科技种业控股有限公司,91460000MAD9F55069,250
11234,海南金麟科技有限公司,91460000MAC80EBH3P,250
11235,海南金力来劳务有限公司,91460000MAE78FB035,250
11236,海南金利源控股有限公司,91460000MAEPQ69M0A,250
11237,海南金康品生物科技有限公司,91460000MA7L4B8280,250
11238,海南金峻贸易有限公司,91460107MA7FYJD702,250
11239,海南金金商贸有限公司,91460000MAD6KN7292,250
11240,海南金骄种业有限公司,91460000MACE79D15A,250
11241,海南金吉企业服务管理有限公司,91460000MADA9YDR56,250
11242,海南金慧丰科技有限公司,91460106MAD5WBTM4H,250
11243,海南金惠丹商贸有限公司,91460000MACN7Q156E,250
11244,海南金欢禧投资有限公司,91460000MAE5GUGH7Y,250
11245,海南金鸿悦投资有限公司,91460108MADQ507L8D,250
11246,海南金鸿途投资有限公司,91460000MAEKXYP96R,250
11247,海南金鸿龙顺科技有限公司,91460108MAD35KML7W,250
11248,海南金虹科技有限公司,91460000MADEE0KX7T,250
11249,海南金和瑞祥实业有限公司,91460000MA5U140P4P,251
11250,海南金和利建筑工程有限公司,91460200MA5T6GFUXK,251
11251,海南金海炎科技有限责任公司,91460000MACPBPCC48,251
11252,海南金海南华物业服务有限公司,91460200MA5RDC805C,251
11253,海南金海恒建设集团有限责任公司,91460000MACP5QKQXJ,251
11254,海南金谷种业有限公司,91469036MADUMPF36Q,251
11255,海南金格通亿科技有限公司,91460200MA5RH7M02P,251
11256,海南金刚育种科技有限公司,91460000MADAC4022N,251
11257,海南金橄榄投资有限公司,91460108MACDTRQ08X,251
11258,海南金富源能源有限公司,91460000MA5TUNLJ89,251
11259,海南金福夕进出口贸易有限公司,91460000MAD21ECN0P,251
11260,海南金奉祥现代服务有限公司,91460000MACM8AGYXL,251
11261,海南金沣宸农业发展有限公司,91460000MACYQMGA58,251
11262,海南金丰石油化工有限公司,91460000MA5TX9B4XA,251
11263,海南金丰平能源科技有限公司,91460000MACD16EH0A,251
11264,海南金豆子科技有限公司,91230109MA1CNP0DXL,251
11265,海南金都种业科技有限公司,91460000MAEAJ92X2N,251
11266,海南金点诚通科技有限公司,91460200MA5T7CE104,251
11267,海南金大能源有限公司,91460000MA5U1TAF47,251
11268,海南金达进出口贸易有限公司,91460000MA5TA21E3M,251
11269,海南金存科技有限公司,91460000MADATUQ13K,251
11270,海南金璀璨科技有限公司,91460000MA5TW0LN99,251
11271,海南金川恒源国际贸易有限公司,91460100MA5TME7W7K,251
11272,海南金宸互联网科技有限公司,91460100MA5TTTH24M,251
11273,海南金超基础工程有限公司,91469030MA5TLJDQ46,251
11274,海南金长科技有限公司,91460000MAD7AFXJ8N,251
11275,海南金博士种业有限公司,91460107MAA90JL099,251
11276,海南金碧麟科技开发有限公司,91460000MA5TWLKH03,251
11277,海南金璧海洋产业发展有限公司,91460000MACEGYBX1W,251
11278,海南金百嵘投资有限公司,91460000MAE6TD263J,251
11279,海南金澳嘉科技有限公司,91460105MAA93EJ68E,251
11280,海南金岙农业有限公司,91460000MAEG0WJL75,251
11281,海南津源新能源材料有限公司,91460000MACXCHNC50,251
11282,海南津卫人生会计服务有限公司,91460000MACYD25T5U,251
11283,海南津良劳务服务有限公司,91469033MAA8YKD13U,251
11284,海南今九科技有限公司,91460000MACW21CC6N,251
11285,海南界州国际贸易有限公司,91460000MAE8221M25,251
11286,海南界无科技有限公司,91460200MACYUQKE6P,251
11287,海南洁源互联信息技术有限公司,91460000MAD5L90F7Q,251
11288,海南洁宇科技有限公司,91460000MAC3A4306A,251
11289,海南洁润商贸有限公司,91460000MABMD8HU3Q,251
11290,海南洁宝物业服务有限公司,91460000MAC9DY7K9G,251
11291,海南杰元贸易有限公司,91460000MADE9ULD43,251
11292,海南杰士多投资合伙企业（有限合伙）,91460000MAA973X18R,251
11293,海南杰仕汽车服务有限公司,91460000MA5TLQR50P,251
11294,海南杰森思科技有限公司,91460200MA5TFEC92K,252
11295,海南杰睿丽联科技有限公司,91460000MAK0A55M3W,252
11296,海南杰瑞通达人力资源有限责任公司,91460000MA5TX8DW99,252
11297,海南杰瑞森实业有限责任公司,91460000MADENMKL8A,252
11298,海南捷益投资有限公司,91460000MAD8RDMW29,252
11299,海南捷强装饰设计工程有限责任公司,91460100MA5TMUXY21,252
11300,海南捷伦科技有限公司,91460000MADDC51R9Q,252
11301,海南捷铖电子科技有限公司,91460000MAE0RGLG81,252
11302,海南捷宝新能源科技有限公司,91460000MAA94G9D2Q,252
11303,海南锴坚科技有限公司,91460000MAD8638C86,252
11304,海南骄美网络科技有限公司,91460000MA5TA979XM,252
11305,海南郊时极商务服务有限公司,91460200MA5T2B88X5,252
11306,海南交吉国际贸易有限责任公司,91469001MA5TM5P646,252
11307,海南酱百味数据科技有限公司,91460000MAK13FXP65,252
11308,海南匠义建筑工程有限公司,91460200MADPC98M4X,252
11309,海南匠心酒店餐饮服务管理有限公司,91460000MABQRBA799,252
11310,海南匠功康养咨询有限公司,91460108MADHJRXR4A,252
11311,海南疆源创业投资有限公司,91460000MAE9FXTU2K,252
11312,海南疆屿海实业有限公司,91460000MAD0JP7P1Y,252
11313,海南疆阁迩生物科技有限公司,91460000MACU5RQM2R,252
11314,海南江游科技有限公司,91460000MA5TJGDW4E,252
11315,海南江融科技有限公司,91460000MAD1WC0B94,252
11316,海南江辉投资有限公司,91460000MADJJ4TB76,252
11317,海南江禾农业科技有限公司,91460000MAD5NRP54T,252
11318,海南江晨农业开发有限公司,91460108MAD4XCDQ2X,252
11319,海南姜瑜科技服务有限公司,91460108MAD6HAAXXF,252
11320,海南键力科技有限公司,91460000MA5T9K727T,252
11321,海南渐丰信息科技有限公司,91211400MACBGD693E,252
11322,海南涧隽栎工程科技有限公司,91460108MAA96N9Q9D,252
11323,海南建舟工程规划设计管理有限公司,91460000MADCRC5E8M,252
11324,海南建友水电安装有限公司,91460106MADF37N57Y,252
11325,海南建业集团有限公司,91460000MAC5E34Y1C,252
11326,海南建湾投资合伙企业（有限合伙）,91460000MACCNKR873,252
11327,海南建湾企业运营管理有限公司,91460106MAA9AHAD46,252
11328,海南建湾科技有限公司,91460000MAC2116T42,252
11329,海南建腾投资有限公司,91460105MA5TTP6QXX,252
11330,海南建审国际工程项目管理有限公司,91460108MAA9AGKA0F,252
11331,海南建强八方科技有限公司,91460000MA5TR2N01C,252
11332,海南建铭工程设计有限公司,91460000MAEK03U42B,252
11333,海南建瓴八方科技集团有限公司,91460000MA7NGMEX75,252
11334,海南建力建筑工程有限公司,91460000MADB5W6B3Y,252
11335,海南建璟农业发展有限公司,91460000MAEHXCTB5J,252
11336,海南建宏未来投资有限公司,91460000MAK0ENFQ09,252
11337,海南建航工程管理有限公司,91460000MACG53TR44,252
11338,海南建果建筑工程有限公司,91460106MA5U0RP492,252
11339,海南建初建材有限公司,91460000MAA94HHC8Y,253
11340,海南建邦建筑工程有限公司,91460107MAA9ACB867,253
11341,海南剑琦投资有限公司,91460203MADBAFBE0K,253
11342,海南健兴科技有限公司,91460200MA5RJJ858W,253
11343,海南健联健康管理有限公司,91460200MADPXAHA04,253
11344,海南健利装饰有限公司,91460106MACTU1U961,253
11345,海南健丰源石化有限公司,91460000MA5TYN4U19,253
11346,海南健达芯酒店管理有限公司,91460000MABPDPMK2M,253
11347,海南健达能源有限公司,91460000MA5TRLEN41,253
11348,海南健达电子科技有限公司,91460000MA5U2KL297,253
